query,truth,zero_truth,frozen_estimate,fresh_replay_estimate,fresh_native_estimate,frozen_qerror,fresh_replay_qerror,semantic_relative_error,mcv_trace_changed,fd_trace_changed,control_class
dmv.1021,452952,False,,500921.9763538243,500921.976353827,,1.1059052092800656,5.345248418744175e-15,False,False,unchanged
dmv.1022,11537967,False,,11591125.04799879,11591125.047998786,,1.0046072282923664,3.21391606339808e-16,False,False,unchanged
dmv.1023,2509262,False,,2515257.5104069207,2515257.5104069216,,1.002389352091141,3.7026927492000924e-16,False,False,unchanged
dmv.1024,10492549,False,,10662687.501291977,10662687.50129198,,1.016215173385607,1.7468814958754664e-16,False,False,unchanged
dmv.1025,425751,False,,362657.427758862,362657.427758862,,1.1739756790066083,0.0,False,False,unchanged
dmv.1026,10068888,False,,10015271.24012095,10015271.24012095,,1.0053535005286989,0.0,False,False,unchanged
dmv.1027,10570963,False,,10700392.892394949,10700392.892394945,,1.0122439074278236,3.481451883051488e-16,False,False,unchanged
dmv.1028,1057399,False,,1012466.9880265947,1012466.988026595,,1.0443787427192885,2.299636890953661e-16,False,False,unchanged
dmv.1029,5025389,False,,4856953.22520474,4856953.225204741,,1.034679307579323,1.917503693019855e-16,False,False,unchanged
dmv.1030,177973,False,,32218.990794105193,32218.9907941052,,5.523853963562448,2.2582822847184393e-16,False,False,unchanged
dmv.1031,5066958,False,,4968642.4777921885,4968642.477792188,,1.0197871999539596,1.8744004600413734e-16,False,False,unchanged
dmv.1032,5565824,False,,5505019.21329864,5505019.213298641,,1.0110453359643998,1.691769889495852e-16,False,False,unchanged
dmv.1033,1469870,False,,1436142.1589724845,1436142.1589724845,,1.0234850295402835,0.0,False,False,unchanged
dmv.1034,2460,False,,987.4155935347528,987.4155935347528,,2.491352188589291,0.0,False,False,unchanged
dmv.1035,241319,False,,270832.68097183644,270832.68097183644,,1.1223015219350172,0.0,False,False,unchanged
dmv.1036,11486672,False,,11578994.759364523,11578994.759364523,,1.0080373810068333,0.0,False,False,unchanged
dmv.1037,6,False,,358431.3924363552,358431.3924363562,,59738.5654060592,2.9231197895939087e-15,False,False,unchanged
dmv.1038,2520619,False,,2849912.9412039435,2849912.9412039435,,1.1306401091176188,0.0,False,False,unchanged
dmv.1039,11036154,False,,11165742.821397573,11165742.821397573,,1.0117422085082877,0.0,False,False,unchanged
dmv.1040,296781,False,,315993.6933633914,315993.6933633915,,1.0647369385620757,3.6841026979945973e-16,False,False,unchanged
dmv.1041,2234066,False,,2213099.337133386,2213099.3371333857,,1.0094738914403056,2.1041138077014994e-16,False,False,unchanged
dmv.1042,4948351,False,,5001100.479761853,5001100.479761852,,1.0106600117416595,1.8622352787837354e-16,False,False,unchanged
dmv.1043,6159055,False,,6062404.371024522,6062404.371024519,,1.0159426232663435,4.608679251420947e-16,False,False,unchanged
dmv.1044,4842618,False,,4509042.852118828,4509042.852118828,,1.0739791478638139,0.0,False,False,unchanged
dmv.1045,4865901,False,,4851866.822507946,4851866.822507945,,1.0028925314740604,1.9195138875103645e-16,False,False,unchanged
dmv.1046,956380,False,,992162.9905607791,992162.9905607791,,1.0374150343595423,0.0,False,False,unchanged
dmv.1047,11432291,False,,11529297.465934563,11529297.465934567,,1.0084853041209818,3.2311511689840344e-16,False,False,unchanged
dmv.1048,1215031,False,,1190386.7836224623,1190386.783622462,,1.020702696566021,1.955924300044255e-16,False,False,unchanged
dmv.1049,5279524,False,,5229584.508789256,5229584.508789256,,1.009549418529677,0.0,False,False,unchanged
dmv.1050,3265717,False,,3093609.007227345,3093609.0072273454,,1.055633401755223,1.505236396131033e-16,False,False,unchanged
dmv.1051,574546,False,,584847.5419940313,584847.5419940314,,1.0179298820182043,1.9905242557747276e-16,False,False,unchanged
dmv.1052,217139,False,,520329.42765354563,520329.42765354563,,2.3962965089345794,0.0,False,False,unchanged
